var,date,value,table,type
Issued by foreign sovereigns,2015-06-30,49277.4,Tab 2e,LCR ADIs
Issued by foreign sovereigns,2015-09-30,57151.1,Tab 2e,LCR ADIs
Issued by foreign sovereigns,2015-12-31,62879.3,Tab 2e,LCR ADIs
Issued by foreign sovereigns,2016-03-31,64448,Tab 2e,LCR ADIs
Issued by foreign sovereigns,2016-06-30,69550.4,Tab 2e,LCR ADIs
Issued by foreign sovereigns,2016-09-30,59624.9,Tab 2e,LCR ADIs
Issued by foreign sovereigns,2016-12-31,71493,Tab 2e,LCR ADIs
Issued by foreign sovereigns,2017-03-31,73148,Tab 2e,LCR ADIs
Issued by foreign sovereigns,2017-06-30,74775.8,Tab 2e,LCR ADIs
Issued by foreign sovereigns,2017-09-30,72093.5,Tab 2e,LCR ADIs
Issued by foreign sovereigns,2017-12-31,NA,Tab 2e,LCR ADIs
Issued by foreign sovereigns,2018-03-31,NA,Tab 2e,LCR ADIs
Issued by foreign sovereigns,2018-06-30,NA,Tab 2e,LCR ADIs
Issued by foreign sovereigns,2018-09-30,NA,Tab 2e,LCR ADIs
Issued by foreign sovereigns,2018-12-31,NA,Tab 2e,LCR ADIs
Issued by foreign sovereigns,2019-03-31,NA,Tab 2e,LCR ADIs
Issued by foreign sovereigns,2019-06-30,NA,Tab 2e,LCR ADIs
Issued by foreign sovereigns,2019-09-30,79040.2,Tab 2e,LCR ADIs
Issued by foreign sovereigns,2019-12-31,81464.7,Tab 2e,LCR ADIs
Issued by foreign sovereigns,2020-03-31,100843.1,Tab 2e,LCR ADIs
Issued by foreign sovereigns,2020-06-30,93541,Tab 2e,LCR ADIs
Issued by foreign sovereigns,2020-09-30,89638.5,Tab 2e,LCR ADIs
Issued by foreign sovereigns,2020-12-31,75910.3,Tab 2e,LCR ADIs
Issued by foreign sovereigns,2021-03-31,69700.2,Tab 2e,LCR ADIs
Issued by foreign sovereigns,2021-06-30,67187.6,Tab 2e,LCR ADIs
Issued by foreign sovereigns,2021-09-30,57892.8,Tab 2e,LCR ADIs
Issued by foreign sovereigns,2021-12-31,63631.8,Tab 2e,LCR ADIs
Issued by foreign sovereigns,2022-03-31,59228.7,Tab 2e,LCR ADIs
Issued by foreign sovereigns,2022-06-30,66218.5,Tab 2e,LCR ADIs
Issued by foreign sovereigns,2022-09-30,78658.8,Tab 2e,LCR ADIs
Issued by foreign sovereigns,2022-12-31,66035.4,Tab 2e,LCR ADIs
Issued by foreign sovereigns,2023-03-31,65126.1,Tab 2e,LCR ADIs
Issued by foreign sovereigns,2023-06-30,57306.3,Tab 2e,LCR ADIs
Issued by foreign sovereigns,2023-09-30,72265.1,Tab 2e,LCR ADIs
Issued by foreign sovereigns,2023-12-31,76354.5,Tab 2e,LCR ADIs
Issued by foreign sovereigns,2024-03-31,88874.4,Tab 2e,LCR ADIs
Issued by foreign sovereigns,2024-06-30,94001.7,Tab 2e,LCR ADIs
Issued by foreign sovereigns,2024-09-30,104735,Tab 2e,LCR ADIs
Issued by foreign sovereigns,2024-12-31,121577,Tab 2e,LCR ADIs
Issued by foreign sovereigns,2025-03-31,113142.4,Tab 2e,LCR ADIs
Other HQLA1 securities,2015-03-31,12309,Tab 2e,LCR ADIs
Other HQLA1 securities,2015-06-30,14537,Tab 2e,LCR ADIs
Other HQLA1 securities,2015-09-30,15457.4,Tab 2e,LCR ADIs
Other HQLA1 securities,2015-12-31,16799.4,Tab 2e,LCR ADIs
Other HQLA1 securities,2016-03-31,16869,Tab 2e,LCR ADIs
Other HQLA1 securities,2016-06-30,16057.9,Tab 2e,LCR ADIs
Other HQLA1 securities,2016-09-30,16209.7,Tab 2e,LCR ADIs
Other HQLA1 securities,2016-12-31,18010.9,Tab 2e,LCR ADIs
Other HQLA1 securities,2017-03-31,18147.4,Tab 2e,LCR ADIs
Other HQLA1 securities,2017-06-30,NA,Tab 2e,LCR ADIs
Other HQLA1 securities,2017-09-30,NA,Tab 2e,LCR ADIs
Other HQLA1 securities,2017-12-31,NA,Tab 2e,LCR ADIs
Other HQLA1 securities,2018-03-31,NA,Tab 2e,LCR ADIs
Other HQLA1 securities,2018-06-30,NA,Tab 2e,LCR ADIs
Other HQLA1 securities,2018-09-30,NA,Tab 2e,LCR ADIs
Other HQLA1 securities,2018-12-31,NA,Tab 2e,LCR ADIs
Other HQLA1 securities,2019-03-31,NA,Tab 2e,LCR ADIs
Other HQLA1 securities,2019-06-30,NA,Tab 2e,LCR ADIs
Other HQLA1 securities,2019-09-30,20695.4,Tab 2e,LCR ADIs
Other HQLA1 securities,2019-12-31,18704.6,Tab 2e,LCR ADIs
Other HQLA1 securities,2020-03-31,22346.9,Tab 2e,LCR ADIs
Other HQLA1 securities,2020-06-30,18734,Tab 2e,LCR ADIs
Other HQLA1 securities,2020-09-30,19987.2,Tab 2e,LCR ADIs
Other HQLA1 securities,2020-12-31,19986.3,Tab 2e,LCR ADIs
Other HQLA1 securities,2021-03-31,19114.2,Tab 2e,LCR ADIs
Other HQLA1 securities,2021-06-30,19338,Tab 2e,LCR ADIs
Other HQLA1 securities,2021-09-30,21216.2,Tab 2e,LCR ADIs
Other HQLA1 securities,2021-12-31,21011.8,Tab 2e,LCR ADIs
Other HQLA1 securities,2022-03-31,21338.8,Tab 2e,LCR ADIs
Other HQLA1 securities,2022-06-30,20552.9,Tab 2e,LCR ADIs
Other HQLA1 securities,2022-09-30,18798.1,Tab 2e,LCR ADIs
Other HQLA1 securities,2022-12-31,18253.8,Tab 2e,LCR ADIs
Other HQLA1 securities,2023-03-31,21558.1,Tab 2e,LCR ADIs
Other HQLA1 securities,2023-06-30,24726.6,Tab 2e,LCR ADIs
Other HQLA1 securities,2023-09-30,26580,Tab 2e,LCR ADIs
Other HQLA1 securities,2023-12-31,27464.5,Tab 2e,LCR ADIs
Other HQLA1 securities,2024-03-31,29617.2,Tab 2e,LCR ADIs
Other HQLA1 securities,2024-06-30,29167.9,Tab 2e,LCR ADIs
Other HQLA1 securities,2024-09-30,30020.3,Tab 2e,LCR ADIs
Other HQLA1 securities,2024-12-31,33984,Tab 2e,LCR ADIs
Other HQLA1 securities,2025-03-31,36320.7,Tab 2e,LCR ADIs
HQLA2,2015-03-31,12849.7,Tab 2e,LCR ADIs
HQLA2,2015-06-30,13102.8,Tab 2e,LCR ADIs
HQLA2,2015-09-30,16490.3,Tab 2e,LCR ADIs
HQLA2,2015-12-31,12846.4,Tab 2e,LCR ADIs
HQLA2,2016-03-31,11293.1,Tab 2e,LCR ADIs
HQLA2,2016-06-30,15825.9,Tab 2e,LCR ADIs
HQLA2,2016-09-30,10939.9,Tab 2e,LCR ADIs
HQLA2,2016-12-31,12925.1,Tab 2e,LCR ADIs
HQLA2,2017-03-31,9617,Tab 2e,LCR ADIs
HQLA2,2017-06-30,8274.5,Tab 2e,LCR ADIs
HQLA2,2017-09-30,NA,Tab 2e,LCR ADIs
HQLA2,2017-12-31,NA,Tab 2e,LCR ADIs
HQLA2,2018-03-31,NA,Tab 2e,LCR ADIs
HQLA2,2018-06-30,NA,Tab 2e,LCR ADIs
HQLA2,2018-09-30,NA,Tab 2e,LCR ADIs
HQLA2,2018-12-31,NA,Tab 2e,LCR ADIs
HQLA2,2019-03-31,NA,Tab 2e,LCR ADIs
HQLA2,2019-06-30,NA,Tab 2e,LCR ADIs
HQLA2,2019-09-30,15537.1,Tab 2e,LCR ADIs
HQLA2,2019-12-31,18121.3,Tab 2e,LCR ADIs
HQLA2,2020-03-31,18923,Tab 2e,LCR ADIs
HQLA2,2020-06-30,17799.9,Tab 2e,LCR ADIs
HQLA2,2020-09-30,18167.7,Tab 2e,LCR ADIs
HQLA2,2020-12-31,19393.1,Tab 2e,LCR ADIs
HQLA2,2021-03-31,17866.2,Tab 2e,LCR ADIs
HQLA2,2021-06-30,15857.7,Tab 2e,LCR ADIs
HQLA2,2021-09-30,16592.3,Tab 2e,LCR ADIs
HQLA2,2021-12-31,17050.8,Tab 2e,LCR ADIs
HQLA2,2022-03-31,15751.1,Tab 2e,LCR ADIs
HQLA2,2022-06-30,19331.8,Tab 2e,LCR ADIs
HQLA2,2022-09-30,19380.8,Tab 2e,LCR ADIs
HQLA2,2022-12-31,20475.6,Tab 2e,LCR ADIs
HQLA2,2023-03-31,18850,Tab 2e,LCR ADIs
HQLA2,2023-06-30,18083.5,Tab 2e,LCR ADIs
HQLA2,2023-09-30,19599.4,Tab 2e,LCR ADIs
HQLA2,2023-12-31,20728.4,Tab 2e,LCR ADIs
HQLA2,2024-03-31,19790.3,Tab 2e,LCR ADIs
HQLA2,2024-06-30,21750.7,Tab 2e,LCR ADIs
HQLA2,2024-09-30,20502.8,Tab 2e,LCR ADIs
HQLA2,2024-12-31,24451,Tab 2e,LCR ADIs
HQLA2,2025-03-31,25415,Tab 2e,LCR ADIs
HQLA2 securities,2015-03-31,9900.5,Tab 2e,LCR ADIs
HQLA2 securities,2015-06-30,9536,Tab 2e,LCR ADIs
HQLA2 securities,2015-09-30,12347.1,Tab 2e,LCR ADIs
HQLA2 securities,2015-12-31,8642.3,Tab 2e,LCR ADIs
HQLA2 securities,2016-03-31,7105.2,Tab 2e,LCR ADIs
HQLA2 securities,2016-06-30,11315.1,Tab 2e,LCR ADIs
HQLA2 securities,2016-09-30,6512.6,Tab 2e,LCR ADIs
HQLA2 securities,2016-12-31,8207.5,Tab 2e,LCR ADIs
HQLA2 securities,2017-03-31,6133.4,Tab 2e,LCR ADIs
HQLA2 securities,2017-06-30,4625.3,Tab 2e,LCR ADIs
HQLA2 securities,2017-09-30,NA,Tab 2e,LCR ADIs
HQLA2 securities,2017-12-31,NA,Tab 2e,LCR ADIs
HQLA2 securities,2018-03-31,NA,Tab 2e,LCR ADIs
HQLA2 securities,2018-06-30,NA,Tab 2e,LCR ADIs
HQLA2 securities,2018-09-30,NA,Tab 2e,LCR ADIs
HQLA2 securities,2018-12-31,NA,Tab 2e,LCR ADIs
HQLA2 securities,2019-03-31,NA,Tab 2e,LCR ADIs
HQLA2 securities,2019-06-30,NA,Tab 2e,LCR ADIs
HQLA2 securities,2019-09-30,9048.8,Tab 2e,LCR ADIs
HQLA2 securities,2019-12-31,11404,Tab 2e,LCR ADIs
HQLA2 securities,2020-03-31,11296.8,Tab 2e,LCR ADIs
HQLA2 securities,2020-06-30,10819,Tab 2e,LCR ADIs
HQLA2 securities,2020-09-30,11230,Tab 2e,LCR ADIs
HQLA2 securities,2020-12-31,12250.5,Tab 2e,LCR ADIs
HQLA2 securities,2021-03-31,10860.9,Tab 2e,LCR ADIs
HQLA2 securities,2021-06-30,9190.1,Tab 2e,LCR ADIs
HQLA2 securities,2021-09-30,10243.2,Tab 2e,LCR ADIs
HQLA2 securities,2021-12-31,10407.1,Tab 2e,LCR ADIs
HQLA2 securities,2022-03-31,9499.1,Tab 2e,LCR ADIs
HQLA2 securities,2022-06-30,12369.6,Tab 2e,LCR ADIs
HQLA2 securities,2022-09-30,12581.9,Tab 2e,LCR ADIs
HQLA2 securities,2022-12-31,12752.5,Tab 2e,LCR ADIs
HQLA2 securities,2023-03-31,10898,Tab 2e,LCR ADIs
HQLA2 securities,2023-06-30,9787.5,Tab 2e,LCR ADIs
HQLA2 securities,2023-09-30,11003.7,Tab 2e,LCR ADIs
HQLA2 securities,2023-12-31,12364.6,Tab 2e,LCR ADIs
HQLA2 securities,2024-03-31,11625.7,Tab 2e,LCR ADIs
HQLA2 securities,2024-06-30,13837,Tab 2e,LCR ADIs
HQLA2 securities,2024-09-30,12278.8,Tab 2e,LCR ADIs
HQLA2 securities,2024-12-31,15520.9,Tab 2e,LCR ADIs
HQLA2 securities,2025-03-31,16718.6,Tab 2e,LCR ADIs
Covered bonds,2015-03-31,2949.2,Tab 2e,LCR ADIs
Covered bonds,2015-06-30,3566.8,Tab 2e,LCR ADIs
Covered bonds,2015-09-30,4143.2,Tab 2e,LCR ADIs
Covered bonds,2015-12-31,4204.1,Tab 2e,LCR ADIs
Covered bonds,2016-03-31,4187.9,Tab 2e,LCR ADIs
Covered bonds,2016-06-30,4510.8,Tab 2e,LCR ADIs
Covered bonds,2016-09-30,4427.3,Tab 2e,LCR ADIs
Covered bonds,2016-12-31,4717.6,Tab 2e,LCR ADIs
Covered bonds,2017-03-31,3483.7,Tab 2e,LCR ADIs
Covered bonds,2017-06-30,3649.2,Tab 2e,LCR ADIs
Covered bonds,2017-09-30,3980.8,Tab 2e,LCR ADIs
Covered bonds,2017-12-31,4183.6,Tab 2e,LCR ADIs
Covered bonds,2018-03-31,4700.1,Tab 2e,LCR ADIs
Covered bonds,2018-06-30,5301.1,Tab 2e,LCR ADIs
Covered bonds,2018-09-30,5293.4,Tab 2e,LCR ADIs
Covered bonds,2018-12-31,4743.5,Tab 2e,LCR ADIs
Covered bonds,2019-03-31,5800.8,Tab 2e,LCR ADIs
Covered bonds,2019-06-30,6213.4,Tab 2e,LCR ADIs
Covered bonds,2019-09-30,6488.3,Tab 2e,LCR ADIs
Covered bonds,2019-12-31,6717.4,Tab 2e,LCR ADIs
Covered bonds,2020-03-31,7626.2,Tab 2e,LCR ADIs
Covered bonds,2020-06-30,6980.9,Tab 2e,LCR ADIs
Covered bonds,2020-09-30,6937.7,Tab 2e,LCR ADIs
Covered bonds,2020-12-31,7142.6,Tab 2e,LCR ADIs
Covered bonds,2021-03-31,7005.3,Tab 2e,LCR ADIs
Covered bonds,2021-06-30,6667.6,Tab 2e,LCR ADIs
Covered bonds,2021-09-30,6349.2,Tab 2e,LCR ADIs
Covered bonds,2021-12-31,6643.8,Tab 2e,LCR ADIs
Covered bonds,2022-03-31,6252,Tab 2e,LCR ADIs
Covered bonds,2022-06-30,6962.2,Tab 2e,LCR ADIs
Covered bonds,2022-09-30,6798.8,Tab 2e,LCR ADIs
Covered bonds,2022-12-31,7723.1,Tab 2e,LCR ADIs
Covered bonds,2023-03-31,7952,Tab 2e,LCR ADIs
Covered bonds,2023-06-30,8296.1,Tab 2e,LCR ADIs
Covered bonds,2023-09-30,8595.7,Tab 2e,LCR ADIs
Covered bonds,2023-12-31,8363.8,Tab 2e,LCR ADIs
Covered bonds,2024-03-31,8164.5,Tab 2e,LCR ADIs
Covered bonds,2024-06-30,7913.7,Tab 2e,LCR ADIs
Covered bonds,2024-09-30,8224,Tab 2e,LCR ADIs
Covered bonds,2024-12-31,8930.1,Tab 2e,LCR ADIs
Covered bonds,2025-03-31,8696.4,Tab 2e,LCR ADIs
Total HQLA,2015-03-31,354083.5,Tab 2e,LCR ADIs
Total HQLA,2015-06-30,353104.5,Tab 2e,LCR ADIs
Total HQLA,2015-09-30,367779.6,Tab 2e,LCR ADIs
Total HQLA,2015-12-31,409330,Tab 2e,LCR ADIs
Total HQLA,2016-03-31,393235,Tab 2e,LCR ADIs
Total HQLA,2016-06-30,401135.5,Tab 2e,LCR ADIs
Total HQLA,2016-09-30,390723.2,Tab 2e,LCR ADIs
Total HQLA,2016-12-31,432717.5,Tab 2e,LCR ADIs
Total HQLA,2017-03-31,437394,Tab 2e,LCR ADIs
Total HQLA,2017-06-30,430640.4,Tab 2e,LCR ADIs
Total HQLA,2017-09-30,414588.9,Tab 2e,LCR ADIs
Total HQLA,2017-12-31,436853.5,Tab 2e,LCR ADIs
Total HQLA,2018-03-31,429774.9,Tab 2e,LCR ADIs
Total HQLA,2018-06-30,430270.8,Tab 2e,LCR ADIs
Total HQLA,2018-09-30,430629.2,Tab 2e,LCR ADIs
Total HQLA,2018-12-31,445993.7,Tab 2e,LCR ADIs
Total HQLA,2019-03-31,434623.6,Tab 2e,LCR ADIs
Total HQLA,2019-06-30,445080,Tab 2e,LCR ADIs
Total HQLA,2019-09-30,456181.1,Tab 2e,LCR ADIs
Total HQLA,2019-12-31,468042.7,Tab 2e,LCR ADIs
Total HQLA,2020-03-31,609847.9,Tab 2e,LCR ADIs
Total HQLA,2020-06-30,569952.6,Tab 2e,LCR ADIs
Total HQLA,2020-09-30,639626.4,Tab 2e,LCR ADIs
Total HQLA,2020-12-31,660488.7,Tab 2e,LCR ADIs
Total HQLA,2021-03-31,655478.9,Tab 2e,LCR ADIs
Total HQLA,2021-06-30,761104,Tab 2e,LCR ADIs
Total HQLA,2021-09-30,785446.2,Tab 2e,LCR ADIs
Total HQLA,2021-12-31,877727.6,Tab 2e,LCR ADIs
Total HQLA,2022-03-31,857752.9,Tab 2e,LCR ADIs
Total HQLA,2022-06-30,913820.3,Tab 2e,LCR ADIs
Total HQLA,2022-09-30,919897.8,Tab 2e,LCR ADIs
Total HQLA,2022-12-31,950725.5,Tab 2e,LCR ADIs
Total HQLA,2023-03-31,983491,Tab 2e,LCR ADIs
Total HQLA,2023-06-30,958391.5,Tab 2e,LCR ADIs
Total HQLA,2023-09-30,927921.3,Tab 2e,LCR ADIs
Total HQLA,2023-12-31,956502.8,Tab 2e,LCR ADIs
Total HQLA,2024-03-31,934514.7,Tab 2e,LCR ADIs
Total HQLA,2024-06-30,915314.3,Tab 2e,LCR ADIs
Total HQLA,2024-09-30,921325.2,Tab 2e,LCR ADIs
Total HQLA,2024-12-31,987253.6,Tab 2e,LCR ADIs
Total HQLA,2025-03-31,983975.3,Tab 2e,LCR ADIs
Adjustment to the amount of HQLA for the inclusion of other liquid assets as approved by APRA,2015-03-31,0,Tab 2e,LCR ADIs
Adjustment to the amount of HQLA for the inclusion of other liquid assets as approved by APRA,2015-06-30,0,Tab 2e,LCR ADIs
Adjustment to the amount of HQLA for the inclusion of other liquid assets as approved by APRA,2015-09-30,0,Tab 2e,LCR ADIs
Adjustment to the amount of HQLA for the inclusion of other liquid assets as approved by APRA,2015-12-31,0,Tab 2e,LCR ADIs
Adjustment to the amount of HQLA for the inclusion of other liquid assets as approved by APRA,2016-03-31,0,Tab 2e,LCR ADIs
Adjustment to the amount of HQLA for the inclusion of other liquid assets as approved by APRA,2016-06-30,0,Tab 2e,LCR ADIs
Adjustment to the amount of HQLA for the inclusion of other liquid assets as approved by APRA,2016-09-30,0,Tab 2e,LCR ADIs
Adjustment to the amount of HQLA for the inclusion of other liquid assets as approved by APRA,2016-12-31,0,Tab 2e,LCR ADIs
Adjustment to the amount of HQLA for the inclusion of other liquid assets as approved by APRA,2017-03-31,0,Tab 2e,LCR ADIs
Adjustment to the amount of HQLA for the inclusion of other liquid assets as approved by APRA,2017-06-30,0,Tab 2e,LCR ADIs
Adjustment to the amount of HQLA for the inclusion of other liquid assets as approved by APRA,2017-09-30,0,Tab 2e,LCR ADIs
Adjustment to the amount of HQLA for the inclusion of other liquid assets as approved by APRA,2017-12-31,0,Tab 2e,LCR ADIs
Adjustment to the amount of HQLA for the inclusion of other liquid assets as approved by APRA,2018-03-31,NA,Tab 2e,LCR ADIs
Adjustment to the amount of HQLA for the inclusion of other liquid assets as approved by APRA,2018-06-30,0,Tab 2e,LCR ADIs
Adjustment to the amount of HQLA for the inclusion of other liquid assets as approved by APRA,2018-09-30,0,Tab 2e,LCR ADIs
Adjustment to the amount of HQLA for the inclusion of other liquid assets as approved by APRA,2018-12-31,0,Tab 2e,LCR ADIs
Adjustment to the amount of HQLA for the inclusion of other liquid assets as approved by APRA,2019-03-31,0,Tab 2e,LCR ADIs
Adjustment to the amount of HQLA for the inclusion of other liquid assets as approved by APRA,2019-06-30,0,Tab 2e,LCR ADIs
Adjustment to the amount of HQLA for the inclusion of other liquid assets as approved by APRA,2019-09-30,0,Tab 2e,LCR ADIs
Adjustment to the amount of HQLA for the inclusion of other liquid assets as approved by APRA,2019-12-31,0,Tab 2e,LCR ADIs
Adjustment to the amount of HQLA for the inclusion of other liquid assets as approved by APRA,2020-03-31,0,Tab 2e,LCR ADIs
Adjustment to the amount of HQLA for the inclusion of other liquid assets as approved by APRA,2020-06-30,0,Tab 2e,LCR ADIs
Adjustment to the amount of HQLA for the inclusion of other liquid assets as approved by APRA,2020-09-30,0,Tab 2e,LCR ADIs
Adjustment to the amount of HQLA for the inclusion of other liquid assets as approved by APRA,2020-12-31,0,Tab 2e,LCR ADIs
Adjustment to the amount of HQLA for the inclusion of other liquid assets as approved by APRA,2021-03-31,0,Tab 2e,LCR ADIs
Adjustment to the amount of HQLA for the inclusion of other liquid assets as approved by APRA,2021-06-30,0,Tab 2e,LCR ADIs
Adjustment to the amount of HQLA for the inclusion of other liquid assets as approved by APRA,2021-09-30,0,Tab 2e,LCR ADIs
Adjustment to the amount of HQLA for the inclusion of other liquid assets as approved by APRA,2021-12-31,0,Tab 2e,LCR ADIs
Adjustment to the amount of HQLA for the inclusion of other liquid assets as approved by APRA,2022-03-31,0,Tab 2e,LCR ADIs
Adjustment to the amount of HQLA for the inclusion of other liquid assets as approved by APRA,2022-06-30,0,Tab 2e,LCR ADIs
Adjustment to the amount of HQLA for the inclusion of other liquid assets as approved by APRA,2022-09-30,0,Tab 2e,LCR ADIs
Adjustment to the amount of HQLA for the inclusion of other liquid assets as approved by APRA,2022-12-31,0,Tab 2e,LCR ADIs
Adjustment to the amount of HQLA for the inclusion of other liquid assets as approved by APRA,2023-03-31,0,Tab 2e,LCR ADIs
Adjustment to the amount of HQLA for the inclusion of other liquid assets as approved by APRA,2023-06-30,0,Tab 2e,LCR ADIs
Adjustment to the amount of HQLA for the inclusion of other liquid assets as approved by APRA,2023-09-30,0,Tab 2e,LCR ADIs
Adjustment to the amount of HQLA for the inclusion of other liquid assets as approved by APRA,2023-12-31,0,Tab 2e,LCR ADIs
Adjustment to the amount of HQLA for the inclusion of other liquid assets as approved by APRA,2024-03-31,0,Tab 2e,LCR ADIs
Adjustment to the amount of HQLA for the inclusion of other liquid assets as approved by APRA,2024-06-30,0,Tab 2e,LCR ADIs
Adjustment to the amount of HQLA for the inclusion of other liquid assets as approved by APRA,2024-09-30,0,Tab 2e,LCR ADIs
Adjustment to the amount of HQLA for the inclusion of other liquid assets as approved by APRA,2024-12-31,0,Tab 2e,LCR ADIs
Adjustment to the amount of HQLA for the inclusion of other liquid assets as approved by APRA,2025-03-31,0,Tab 2e,LCR ADIs
RBNZ eligible securities,2015-03-31,21812.9,Tab 2e,LCR ADIs
RBNZ eligible securities,2015-06-30,22479.3,Tab 2e,LCR ADIs
RBNZ eligible securities,2015-09-30,22882,Tab 2e,LCR ADIs
RBNZ eligible securities,2015-12-31,27193.6,Tab 2e,LCR ADIs
RBNZ eligible securities,2016-03-31,25863,Tab 2e,LCR ADIs
RBNZ eligible securities,2016-06-30,28533.5,Tab 2e,LCR ADIs
RBNZ eligible securities,2016-09-30,28421.3,Tab 2e,LCR ADIs
RBNZ eligible securities,2016-12-31,25115.5,Tab 2e,LCR ADIs
RBNZ eligible securities,2017-03-31,26019.1,Tab 2e,LCR ADIs
RBNZ eligible securities,2017-06-30,28105.4,Tab 2e,LCR ADIs
RBNZ eligible securities,2017-09-30,25673.7,Tab 2e,LCR ADIs
RBNZ eligible securities,2017-12-31,29568,Tab 2e,LCR ADIs
RBNZ eligible securities,2018-03-31,29427.4,Tab 2e,LCR ADIs
RBNZ eligible securities,2018-06-30,31230.7,Tab 2e,LCR ADIs
RBNZ eligible securities,2018-09-30,18612,Tab 2e,LCR ADIs
RBNZ eligible securities,2018-12-31,15922.6,Tab 2e,LCR ADIs
RBNZ eligible securities,2019-03-31,17981.8,Tab 2e,LCR ADIs
RBNZ eligible securities,2019-06-30,17416.1,Tab 2e,LCR ADIs
RBNZ eligible securities,2019-09-30,19523,Tab 2e,LCR ADIs
RBNZ eligible securities,2019-12-31,20538.7,Tab 2e,LCR ADIs
RBNZ eligible securities,2020-03-31,14733.1,Tab 2e,LCR ADIs
RBNZ eligible securities,2020-06-30,12333.4,Tab 2e,LCR ADIs
RBNZ eligible securities,2020-09-30,14211,Tab 2e,LCR ADIs
RBNZ eligible securities,2020-12-31,12916.4,Tab 2e,LCR ADIs
RBNZ eligible securities,2021-03-31,12501.3,Tab 2e,LCR ADIs
RBNZ eligible securities,2021-06-30,14778.5,Tab 2e,LCR ADIs
RBNZ eligible securities,2021-09-30,14001.7,Tab 2e,LCR ADIs
RBNZ eligible securities,2021-12-31,10540.6,Tab 2e,LCR ADIs
RBNZ eligible securities,2022-03-31,5975.6,Tab 2e,LCR ADIs
RBNZ eligible securities,2022-06-30,6914.6,Tab 2e,LCR ADIs
RBNZ eligible securities,2022-09-30,9435.4,Tab 2e,LCR ADIs
RBNZ eligible securities,2022-12-31,4350.3,Tab 2e,LCR ADIs
RBNZ eligible securities,2023-03-31,11131,Tab 2e,LCR ADIs
RBNZ eligible securities,2023-06-30,11843,Tab 2e,LCR ADIs
RBNZ eligible securities,2023-09-30,11186.2,Tab 2e,LCR ADIs
RBNZ eligible securities,2023-12-31,8932.9,Tab 2e,LCR ADIs
RBNZ eligible securities,2024-03-31,12979.3,Tab 2e,LCR ADIs
RBNZ eligible securities,2024-06-30,14602,Tab 2e,LCR ADIs
RBNZ eligible securities,2024-09-30,14688.9,Tab 2e,LCR ADIs
RBNZ eligible securities,2024-12-31,8789.5,Tab 2e,LCR ADIs
RBNZ eligible securities,2025-03-31,18455.4,Tab 2e,LCR ADIs
Alternative liquid assets (ALAs),2015-03-31,253273.1,Tab 2e,LCR ADIs
Alternative liquid assets (ALAs),2015-06-30,251127.5,Tab 2e,LCR ADIs
Alternative liquid assets (ALAs),2015-09-30,250746.1,Tab 2e,LCR ADIs
Alternative liquid assets (ALAs),2015-12-31,250141.9,Tab 2e,LCR ADIs
Alternative liquid assets (ALAs),2016-03-31,222467.5,Tab 2e,LCR ADIs
Alternative liquid assets (ALAs),2016-06-30,220696.9,Tab 2e,LCR ADIs
Alternative liquid assets (ALAs),2016-09-30,223205.7,Tab 2e,LCR ADIs
Alternative liquid assets (ALAs),2016-12-31,223143.1,Tab 2e,LCR ADIs
Alternative liquid assets (ALAs),2017-03-31,188357.9,Tab 2e,LCR ADIs
Alternative liquid assets (ALAs),2017-06-30,192804.3,Tab 2e,LCR ADIs
Alternative liquid assets (ALAs),2017-09-30,190899.3,Tab 2e,LCR ADIs
Alternative liquid assets (ALAs),2017-12-31,190189.7,Tab 2e,LCR ADIs
Alternative liquid assets (ALAs),2018-03-31,223874.9,Tab 2e,LCR ADIs
Alternative liquid assets (ALAs),2018-06-30,224222.2,Tab 2e,LCR ADIs
Alternative liquid assets (ALAs),2018-09-30,224530.3,Tab 2e,LCR ADIs
Alternative liquid assets (ALAs),2018-12-31,224172.4,Tab 2e,LCR ADIs
Alternative liquid assets (ALAs),2019-03-31,218551.5,Tab 2e,LCR ADIs
Alternative liquid assets (ALAs),2019-06-30,218862,Tab 2e,LCR ADIs
Alternative liquid assets (ALAs),2019-09-30,217231.8,Tab 2e,LCR ADIs
Alternative liquid assets (ALAs),2019-12-31,218927.7,Tab 2e,LCR ADIs
Alternative liquid assets (ALAs),2020-03-31,266495.8,Tab 2e,LCR ADIs
Alternative liquid assets (ALAs),2020-06-30,287804.1,Tab 2e,LCR ADIs
Alternative liquid assets (ALAs),2020-09-30,239187.4,Tab 2e,LCR ADIs
Alternative liquid assets (ALAs),2020-12-31,231587.5,Tab 2e,LCR ADIs
Alternative liquid assets (ALAs),2021-03-31,178556.7,Tab 2e,LCR ADIs
Alternative liquid assets (ALAs),2021-06-30,115967,Tab 2e,LCR ADIs
Alternative liquid assets (ALAs),2021-09-30,133308.2,Tab 2e,LCR ADIs
Alternative liquid assets (ALAs),2021-12-31,133974.6,Tab 2e,LCR ADIs
Alternative liquid assets (ALAs),2022-03-31,97634.6,Tab 2e,LCR ADIs
Alternative liquid assets (ALAs),2022-06-30,65341.5,Tab 2e,LCR ADIs
Alternative liquid assets (ALAs),2022-09-30,31122.8,Tab 2e,LCR ADIs
Alternative liquid assets (ALAs),2022-12-31,29772.2,Tab 2e,LCR ADIs
Alternative liquid assets (ALAs),2023-03-31,0,Tab 2e,LCR ADIs
